Comment	CreateTimeStamp	Type	videoID	videoTitle
Inspired by a YouTube video	2018-11-30T20:29:42.000Z	Comment	NZI59H-ZZQA	"The Big Bang Theory 12x10 Promo ""The VCR Illumination"" (HD) Young Sheldon Crossover"
Dick heads it s not a crossover it s just a video that he filmed when he was a kid it s probably just going to be him and not the other cast of young Sheldon	2018-11-30T18:13:54.000Z	Comment	NZI59H-ZZQA	"The Big Bang Theory 12x10 Promo ""The VCR Illumination"" (HD) Young Sheldon Crossover"
I have to watch this one	2018-11-30T17:08:19.000Z	Comment	NZI59H-ZZQA	"The Big Bang Theory 12x10 Promo ""The VCR Illumination"" (HD) Young Sheldon Crossover"
I m so excited for this episode	2018-11-30T15:39:36.000Z	Comment	NZI59H-ZZQA	"The Big Bang Theory 12x10 Promo ""The VCR Illumination"" (HD) Young Sheldon Crossover"
Sheldon still has a VCR	2018-11-30T12:50:37.000Z	Comment	NZI59H-ZZQA	"The Big Bang Theory 12x10 Promo ""The VCR Illumination"" (HD) Young Sheldon Crossover"
When is it airing	2018-11-30T08:40:07.000Z	Comment	NZI59H-ZZQA	"The Big Bang Theory 12x10 Promo ""The VCR Illumination"" (HD) Young Sheldon Crossover"
Fair point I wonder if they have Sky High	2018-12-06T04:55:38.000Z	Reply	NZI59H-ZZQA	The Big Bang Theory x Promo The VCR Illumination HD Young Sheldon Crossover
Jareth The Goblin King In The Flash the character Cisco loves Harry Potter and there s a season with Tom Felton and he isn t like OMG Draco Malfoy I m gonna pass out hahahaha	2018-12-06T02:19:59.000Z	Reply	NZI59H-ZZQA	The Big Bang Theory x Promo The VCR Illumination HD Young Sheldon Crossover
Ehh if they were to make that decision I wouldn t mind it as much but if anything her older self might be played by Felicia Day who is ginger but still I just get a vibe from her smile	2018-12-03T03:14:39.000Z	Reply	NZI59H-ZZQA	The Big Bang Theory x Promo The VCR Illumination HD Young Sheldon Crossover
Jareth The Goblin King yeah but the actress looks exactly like a younger version of Emma Watson and just made a suggestion based on looks I didn t think about the Harry Potter movies	2018-12-03T02:08:21.000Z	Reply	NZI59H-ZZQA	The Big Bang Theory x Promo The VCR Illumination HD Young Sheldon Crossover
But aren t they already aware of the harry potter movies	2018-12-02T20:11:03.000Z	Reply	NZI59H-ZZQA	The Big Bang Theory x Promo The VCR Illumination HD Young Sheldon Crossover
The should cast Emma Watson for her role	2018-12-02T19:18:43.000Z	Reply	NZI59H-ZZQA	The Big Bang Theory x Promo The VCR Illumination HD Young Sheldon Crossover
Nope I still don t get it I need to see this	2018-12-04T23:34:24.000Z	Reply	NZI59H-ZZQA	The Big Bang Theory x Promo The VCR Illumination HD Young Sheldon Crossover
Geek Master Even if it is still him it counts as a crossover It even says it in the trailer	2018-12-03T19:44:11.000Z	Reply	NZI59H-ZZQA	The Big Bang Theory x Promo The VCR Illumination HD Young Sheldon Crossover
Geek Master George snr and Georgie but not Meemaw Missy and Mary	2018-12-01T00:12:15.000Z	Reply	NZI59H-ZZQA	The Big Bang Theory x Promo The VCR Illumination HD Young Sheldon Crossover
You missed the episode where Sheldon has a storage locker with everything he ever owned Season episode	2018-12-04T08:15:11.000Z	Reply	NZI59H-ZZQA	The Big Bang Theory x Promo The VCR Illumination HD Young Sheldon Crossover
Jocky Mejia I have a dvd vcr combo	2018-12-02T05:54:09.000Z	Reply	NZI59H-ZZQA	The Big Bang Theory x Promo The VCR Illumination HD Young Sheldon Crossover
He doesn t like change lol	2018-12-01T21:22:29.000Z	Reply	NZI59H-ZZQA	The Big Bang Theory x Promo The VCR Illumination HD Young Sheldon Crossover
We use ours all the time probably weekly	2018-12-01T19:22:18.000Z	Reply	NZI59H-ZZQA	The Big Bang Theory x Promo The VCR Illumination HD Young Sheldon Crossover
We still have one too Still works fine	2018-12-01T02:13:19.000Z	Reply	NZI59H-ZZQA	The Big Bang Theory x Promo The VCR Illumination HD Young Sheldon Crossover
Arohita Koyel your welcome	2018-11-30T14:36:36.000Z	Reply	NZI59H-ZZQA	The Big Bang Theory x Promo The VCR Illumination HD Young Sheldon Crossover
BrickStudios thanks	2018-11-30T12:24:55.000Z	Reply	NZI59H-ZZQA	The Big Bang Theory x Promo The VCR Illumination HD Young Sheldon Crossover
December th	2018-11-30T11:12:23.000Z	Reply	NZI59H-ZZQA	The Big Bang Theory x Promo The VCR Illumination HD Young Sheldon Crossover
Debemos reconocer que hay veces en donde nos da un ataque de ingenio	2018-12-01T18:48:21.000Z	Comment	O1irMmVg6Rg	Penny resuelve La Teoria de Cuerdas - The Big Bang Theory (LATINO HD)
soy gay	2018-11-26T23:06:49.000Z	Comment	O1irMmVg6Rg	Penny resuelve La Teoria de Cuerdas - The Big Bang Theory (LATINO HD)
Alguien q m diga donde puedo ver la serie completa	2018-11-25T14:24:59.000Z	Comment	O1irMmVg6Rg	Penny resuelve La Teoria de Cuerdas - The Big Bang Theory (LATINO HD)
D nde estaba esto cuando ten a que presentar mi exposici n	2018-11-25T14:16:46.000Z	Comment	O1irMmVg6Rg	Penny resuelve La Teoria de Cuerdas - The Big Bang Theory (LATINO HD)
y es por esto que las analogias y la imaginacion son parte de la ciencia no todo es racional hehe	2018-11-24T17:16:48.000Z	Comment	O1irMmVg6Rg	Penny resuelve La Teoria de Cuerdas - The Big Bang Theory (LATINO HD)
LOS BURROS DEBATEN SOBRE UN DOBLAJE LOS INTELIGENTES DEBATIMOS LAS TEOR AS QUE EXPONEN La escala de Kardashov dice que existen categor as llamadas Tipo I II y III basadas en la cantidad de energ a que una civilizaci n es capaz de utilizar de su entorno En t rminos generales una civilizaci n de Tipo I ha logrado el dominio de los recursos de su planeta de origen Tipo II de su sistema planetario Tipo III de su Galaxia La civilizaci n humana tendr a actualmente un valor de en dicha escala con c lculos que sugieren que podr amos alcanzar el estado Tipo I en unos a os el Tipo II en unos cuantos miles de a os y el Tipo III entre a un mill n de a os A lo que voy es que ESTAMOS LEJOS DE COMPRENDER LA TEOR A DE CUERDAS de las cuales Se han encontrado dimensiones El volumen el largo el ancho el alto Y a lo que se refieren NO se pueden entrelazar seg n si el HOMBRE logra manipular estas dimensiones de cada electr n Fot n o Quark entonces lograria evolucionar al TIPO Y POSIBLEMENTE como especie Espero les sirva y hayan entendido De nada	2018-11-23T20:16:34.000Z	Comment	O1irMmVg6Rg	Penny resuelve La Teoria de Cuerdas - The Big Bang Theory (LATINO HD)
Incre ble hay un mensaje oculto en el segundo se escucha muy suave	2018-11-23T03:00:42.000Z	Comment	O1irMmVg6Rg	Penny resuelve La Teoria de Cuerdas - The Big Bang Theory (LATINO HD)
ya no est n molestando con que asco de doblaje si no les gusta muy su problema a poco creen a a alguien le interesa su opini n ya dejen de estar insoportables	2018-11-21T17:22:48.000Z	Comment	O1irMmVg6Rg	Penny resuelve La Teoria de Cuerdas - The Big Bang Theory (LATINO HD)
Q dice la voz de fonde	2018-11-21T11:26:06.000Z	Comment	O1irMmVg6Rg	Penny resuelve La Teoria de Cuerdas - The Big Bang Theory (LATINO HD)
Que cap tulo es	2018-11-21T05:35:09.000Z	Comment	O1irMmVg6Rg	Penny resuelve La Teoria de Cuerdas - The Big Bang Theory (LATINO HD)
Tienen mejores palabras los espa oles a la hora de hacer el doblaje utilizan palabras m s exactas por ejemplo en el latino Penny dice d cadas en serio es una cuerda que tan dif cil puede ser est recta o enrollada o hecha nudo con otras cuerdas en Espa a Penny dice Qu D cadas de verdad Es una cuerda no puede ser tan dif cil es recta hace un c rculo se anuda con otras cuerdas son m s correctas esas palabras otro ejemplo en el mismo metraje Penny Lo siento pas con Sheldon ayudarle con la teor a de cuerdas sin embargo en la traducci n en Espa a Penny dice He pasado por casa de Sheldon para ayudarle con a resolver la teor a de cuerdas Tiene ese espacio para ayudarle en la pronunciaci n palabras m s correctas con la forma de hablar del int rprete en este caso Penny la verdadera vocalizaci n se encuentra en Espa a lo siento mucho por los latinos otra cosas es que os guste no os guste la forma de hablar de los espa oles que suena m s bonito y con palabras m s acertadas al metraje de la serie Aqu la versi n correcta	2018-11-19T03:16:26.000Z	Comment	O1irMmVg6Rg	Penny resuelve La Teoria de Cuerdas - The Big Bang Theory (LATINO HD)
Alguien que me explique por que Penny no se cas con Sheldon	2018-11-18T04:00:30.000Z	Comment	O1irMmVg6Rg	Penny resuelve La Teoria de Cuerdas - The Big Bang Theory (LATINO HD)
se escucha una voz diciendo una pag de interner chequenlo se oye de fondo	2018-11-15T20:18:30.000Z	Comment	O1irMmVg6Rg	Penny resuelve La Teoria de Cuerdas - The Big Bang Theory (LATINO HD)
Osea que penny es la m s lista	2018-11-15T05:55:41.000Z	Comment	O1irMmVg6Rg	Penny resuelve La Teoria de Cuerdas - The Big Bang Theory (LATINO HD)
La voz de Sheldon parece la de Jar jar binks	2018-11-13T12:16:51.000Z	Comment	O1irMmVg6Rg	Penny resuelve La Teoria de Cuerdas - The Big Bang Theory (LATINO HD)
Like	2018-11-13T04:33:47.000Z	Comment	O1irMmVg6Rg	Penny resuelve La Teoria de Cuerdas - The Big Bang Theory (LATINO HD)
que voz mas espantosa LA TRADUCCION Y SOY LATINA	2018-11-12T17:12:18.000Z	Comment	O1irMmVg6Rg	Penny resuelve La Teoria de Cuerdas - The Big Bang Theory (LATINO HD)
Clases de f sica con Penny jajajaja	2018-11-11T15:56:05.000Z	Comment	O1irMmVg6Rg	Penny resuelve La Teoria de Cuerdas - The Big Bang Theory (LATINO HD)
muy bueno pero demasiado corto el video	2018-11-11T10:44:51.000Z	Comment	O1irMmVg6Rg	Penny resuelve La Teoria de Cuerdas - The Big Bang Theory (LATINO HD)
En cu l tianguis loshallo en latino la serie	2018-11-11T05:51:35.000Z	Comment	O1irMmVg6Rg	Penny resuelve La Teoria de Cuerdas - The Big Bang Theory (LATINO HD)
el volumen es una composici n de las dimensiones que nensionas la cuarta dimensi n es el tiempo	2018-11-24T15:18:22.000Z	Reply	O1irMmVg6Rg	Penny resuelve La Teoria de Cuerdas The Big Bang Theory LATINO HD
Yeah but leonards indian gf is not a doctor	2018-12-05T07:33:36.000Z	Comment	yzLSwyVgnng	The Big Bang Theory - Best of Howard & Raj (seasons 3 - 4)
I enjoyed watching this	2018-12-04T03:43:14.000Z	Comment	yzLSwyVgnng	The Big Bang Theory - Best of Howard & Raj (seasons 3 - 4)
So why doesn t Raj use the dating service at found Amy for Sheldon He can be as specific as he needs	2018-12-02T16:15:43.000Z	Comment	yzLSwyVgnng	The Big Bang Theory - Best of Howard & Raj (seasons 3 - 4)
well now we know how fucked up Sheldons life is holy crap thats dark and funny at the same time when his dad roasts him	2018-11-29T21:58:43.000Z	Comment	yzLSwyVgnng	The Big Bang Theory - Best of Howard & Raj (seasons 3 - 4)
Sheldon s momma can get it I bet she s a freak	2018-11-29T13:07:19.000Z	Comment	yzLSwyVgnng	The Big Bang Theory - Best of Howard & Raj (seasons 3 - 4)
Howard and Raj the definition of the greatest bromance I ve ever seen	2018-11-28T14:21:11.000Z	Comment	yzLSwyVgnng	The Big Bang Theory - Best of Howard & Raj (seasons 3 - 4)
So you say you can t pay your rent	2018-11-27T00:08:18.000Z	Comment	yzLSwyVgnng	The Big Bang Theory - Best of Howard & Raj (seasons 3 - 4)
you d think they d figure out picking on Death just puts you in the sight of shadows	2018-11-26T10:38:16.000Z	Comment	yzLSwyVgnng	The Big Bang Theory - Best of Howard & Raj (seasons 3 - 4)
Einstein once said When you are courting a nice girl an hour seems like a second When you sit on a red hot cinder a second seems like an hour That s relativity So yes he does explain relativity in the context of time flying when you re having fun	2018-11-26T01:56:11.000Z	Comment	yzLSwyVgnng	The Big Bang Theory - Best of Howard & Raj (seasons 3 - 4)
Does anyone else notice the upgrade of lightsabers in Howard s room from the past to the present	2018-11-25T10:52:24.000Z	Comment	yzLSwyVgnng	The Big Bang Theory - Best of Howard & Raj (seasons 3 - 4)
Love this show	2018-11-24T15:48:41.000Z	Comment	yzLSwyVgnng	The Big Bang Theory - Best of Howard & Raj (seasons 3 - 4)
Sheldon was so harbored as a child that he can t understand basic social skills	2018-11-23T11:49:19.000Z	Comment	yzLSwyVgnng	The Big Bang Theory - Best of Howard & Raj (seasons 3 - 4)
like calf JewJokes	2018-11-23T01:35:10.000Z	Comment	yzLSwyVgnng	The Big Bang Theory - Best of Howard & Raj (seasons 3 - 4)
SIRS i got u dw Ur golden	2018-11-23T01:34:46.000Z	Comment	yzLSwyVgnng	The Big Bang Theory - Best of Howard & Raj (seasons 3 - 4)
Best bromance ever	2018-11-21T11:40:05.000Z	Comment	yzLSwyVgnng	The Big Bang Theory - Best of Howard & Raj (seasons 3 - 4)
That line D D D	2018-11-21T07:17:57.000Z	Comment	yzLSwyVgnng	The Big Bang Theory - Best of Howard & Raj (seasons 3 - 4)
Oh man do friends like these even exist in real life	2018-11-19T06:47:35.000Z	Comment	yzLSwyVgnng	The Big Bang Theory - Best of Howard & Raj (seasons 3 - 4)
What was the mansion joke	2018-11-18T05:28:17.000Z	Comment	yzLSwyVgnng	The Big Bang Theory - Best of Howard & Raj (seasons 3 - 4)
Why would you use someone s toothbrush	2018-11-18T05:15:04.000Z	Comment	yzLSwyVgnng	The Big Bang Theory - Best of Howard & Raj (seasons 3 - 4)
sabes donde puedo verlo busco links y nada	2018-12-05T15:50:04.000Z	Comment	jFLf4stkT-E	The Big Bang Theory 12x10 Sneak Peeks 1 y 2 Subs
No los habian pospuesto hasta el a o que viene	2018-12-05T03:41:32.000Z	Comment	jFLf4stkT-E	The Big Bang Theory 12x10 Sneak Peeks 1 y 2 Subs
Gracias camelot x por subirlo ya quiero ver el capitulo	2018-12-05T00:47:56.000Z	Comment	jFLf4stkT-E	The Big Bang Theory 12x10 Sneak Peeks 1 y 2 Subs
They re so optimistic aren t they	2018-12-02T08:24:10.000Z	Comment	UCOHyqfHOaY	The Big Bang Theory - Scavenger Hunt (S12E02)
The sad thing is not only do I not laugh at this show anymore it actually makes me cringe I had to skip sections of this video it was that painful to watch	2018-11-27T02:37:41.000Z	Comment	UCOHyqfHOaY	The Big Bang Theory - Scavenger Hunt (S12E02)
I should be this positive lol	2018-11-26T17:02:47.000Z	Comment	UCOHyqfHOaY	The Big Bang Theory - Scavenger Hunt (S12E02)
like That was sooo satisfied	2018-11-26T16:49:26.000Z	Comment	UCOHyqfHOaY	The Big Bang Theory - Scavenger Hunt (S12E02)
Burt kinda reminds me of Shane from buzzfeed unsolved	2018-11-26T15:40:00.000Z	Comment	UCOHyqfHOaY	The Big Bang Theory - Scavenger Hunt (S12E02)
That s my sister dont tell any one that s not ok Sweet home Alabama	2018-11-26T08:21:24.000Z	Comment	UCOHyqfHOaY	The Big Bang Theory - Scavenger Hunt (S12E02)
Leonard looks like Captain Kirk	2018-11-25T23:22:03.000Z	Comment	UCOHyqfHOaY	The Big Bang Theory - Scavenger Hunt (S12E02)
this is the best show ever	2018-11-25T15:44:33.000Z	Comment	UCOHyqfHOaY	The Big Bang Theory - Scavenger Hunt (S12E02)
Sheldon and Amy are great for each other	2018-11-25T03:26:20.000Z	Comment	UCOHyqfHOaY	The Big Bang Theory - Scavenger Hunt (S12E02)
Wow Now I know how dumb I am when I imagine things when there is really nothing there to imagine	2018-11-24T14:13:58.000Z	Comment	UCOHyqfHOaY	The Big Bang Theory - Scavenger Hunt (S12E02)
that coffee shop looks like one for Two and A Half Men	2018-11-24T07:48:52.000Z	Comment	UCOHyqfHOaY	The Big Bang Theory - Scavenger Hunt (S12E02)
PregnantAF	2018-11-24T02:55:31.000Z	Comment	UCOHyqfHOaY	The Big Bang Theory - Scavenger Hunt (S12E02)
who said babies	2018-11-24T02:55:14.000Z	Comment	UCOHyqfHOaY	The Big Bang Theory - Scavenger Hunt (S12E02)
Pretty much what a psychic can do Fake it until they make it	2018-11-23T05:30:45.000Z	Comment	UCOHyqfHOaY	The Big Bang Theory - Scavenger Hunt (S12E02)
Leave it to those two	2018-11-22T05:26:25.000Z	Comment	UCOHyqfHOaY	The Big Bang Theory - Scavenger Hunt (S12E02)
Oh my	2018-11-20T11:24:28.000Z	Comment	UCOHyqfHOaY	The Big Bang Theory - Scavenger Hunt (S12E02)
this clip epitomise the idea of ad hoc	2018-11-15T11:45:37.000Z	Comment	UCOHyqfHOaY	The Big Bang Theory - Scavenger Hunt (S12E02)
Dumb asses	2018-11-14T13:42:01.000Z	Comment	UCOHyqfHOaY	The Big Bang Theory - Scavenger Hunt (S12E02)
Who s the bald guy	2018-11-09T16:20:55.000Z	Comment	UCOHyqfHOaY	The Big Bang Theory - Scavenger Hunt (S12E02)
Eh people have been doing the same thing analyzing religious texts for millenia If you seek you shall find Doesn t mean it was there before you put it there	2018-11-09T16:05:39.000Z	Comment	UCOHyqfHOaY	The Big Bang Theory - Scavenger Hunt (S12E02)
Dakota Drone A petty whiny jerk who delights in making fun of his friend Yeah I think we all know that s how he is	2018-11-29T12:01:45.000Z	Reply	UCOHyqfHOaY	The Big Bang Theory Scavenger Hunt S E
Alex Severinski that is how Leonard is	2018-11-29T07:03:39.000Z	Reply	UCOHyqfHOaY	The Big Bang Theory Scavenger Hunt S E
If Captain Kirk was a whiny asmathic dumbass that gets off on torturing his supposed friends	2018-11-27T18:11:20.000Z	Reply	UCOHyqfHOaY	The Big Bang Theory Scavenger Hunt S E
Howard is the best	2018-12-01T21:11:47.000Z	Comment	LWL__0Vqyyw	The Big Bang Theory | Best Of Howard Wolowitz
perfect acting	2018-11-29T19:52:44.000Z	Comment	LWL__0Vqyyw	The Big Bang Theory | Best Of Howard Wolowitz
I guess that makes me large breasts	2018-11-26T19:40:18.000Z	Comment	LWL__0Vqyyw	The Big Bang Theory | Best Of Howard Wolowitz
Howard looks like Captain America	2018-11-23T12:39:05.000Z	Comment	LWL__0Vqyyw	The Big Bang Theory | Best Of Howard Wolowitz
I had a history teacher in high school who looked just like Howard Everyone kept reminding him it was funny	2018-11-17T23:09:55.000Z	Comment	LWL__0Vqyyw	The Big Bang Theory | Best Of Howard Wolowitz
Nice video	2018-11-16T00:06:06.000Z	Comment	LWL__0Vqyyw	The Big Bang Theory | Best Of Howard Wolowitz
Oh baby you re killing	2018-11-13T04:18:31.000Z	Comment	LWL__0Vqyyw	The Big Bang Theory | Best Of Howard Wolowitz
The only spinoff i would consider but without the whole Bernadette kids tangent Give me single geeky sleezy and insecure howard	2018-11-11T03:24:26.000Z	Comment	LWL__0Vqyyw	The Big Bang Theory | Best Of Howard Wolowitz
Did howard Go to space	2018-11-07T15:15:39.000Z	Comment	LWL__0Vqyyw	The Big Bang Theory | Best Of Howard Wolowitz
Grab napkin homie you just got served	2018-11-03T01:12:56.000Z	Comment	LWL__0Vqyyw	The Big Bang Theory | Best Of Howard Wolowitz
Howard should ve made a cameo on an episode of the inbetweeners	2018-10-27T15:16:02.000Z	Comment	LWL__0Vqyyw	The Big Bang Theory | Best Of Howard Wolowitz
He deserves so much better than bitchnadette	2018-10-27T15:06:51.000Z	Comment	LWL__0Vqyyw	The Big Bang Theory | Best Of Howard Wolowitz
Howard is so funny Love this guy	2018-10-18T17:22:56.000Z	Comment	LWL__0Vqyyw	The Big Bang Theory | Best Of Howard Wolowitz
Howard is naturally funnny just a look is enough	2018-10-18T14:06:32.000Z	Comment	LWL__0Vqyyw	The Big Bang Theory | Best Of Howard Wolowitz
watch this also if you are a fan of Howard s acting	2018-10-14T11:41:42.000Z	Comment	LWL__0Vqyyw	The Big Bang Theory | Best Of Howard Wolowitz
Howard a better interesting character before he married yuk nadette	2018-10-10T14:42:54.000Z	Comment	LWL__0Vqyyw	The Big Bang Theory | Best Of Howard Wolowitz
Wolowizard	2018-09-09T19:45:16.000Z	Comment	LWL__0Vqyyw	The Big Bang Theory | Best Of Howard Wolowitz
wolowitz through and through lol	2018-07-20T23:15:02.000Z	Comment	LWL__0Vqyyw	The Big Bang Theory | Best Of Howard Wolowitz
I put there	2018-07-02T01:35:14.000Z	Comment	LWL__0Vqyyw	The Big Bang Theory | Best Of Howard Wolowitz
All them my favorite	2018-07-02T01:29:21.000Z	Comment	LWL__0Vqyyw	The Big Bang Theory | Best Of Howard Wolowitz
how can he go to space in real life are you stupid	2018-11-21T15:46:02.000Z	Reply	LWL__0Vqyyw	The Big Bang Theory Best Of Howard Wolowitz
doesn t matter the fact you are asking its done	2018-11-21T10:31:31.000Z	Reply	LWL__0Vqyyw	The Big Bang Theory Best Of Howard Wolowitz
Bob Xan No	2018-11-17T12:29:42.000Z	Reply	LWL__0Vqyyw	The Big Bang Theory Best Of Howard Wolowitz
Kevin kato that is a bazinga right	2018-11-17T06:08:50.000Z	Reply	LWL__0Vqyyw	The Big Bang Theory Best Of Howard Wolowitz
Lisa G IN REAL LIFE	2018-11-08T11:39:55.000Z	Reply	LWL__0Vqyyw	The Big Bang Theory Best Of Howard Wolowitz
Kevin kato yes	2018-11-08T07:18:02.000Z	Reply	LWL__0Vqyyw	The Big Bang Theory Best Of Howard Wolowitz
Son of natural	2018-11-03T01:13:21.000Z	Reply	LWL__0Vqyyw	The Big Bang Theory Best Of Howard Wolowitz
Everyone does he s a fuckin legend	2018-10-27T15:12:46.000Z	Reply	LWL__0Vqyyw	The Big Bang Theory Best Of Howard Wolowitz
